Order Date,Order Ref No,Customer Ref,Order Number,Product Key,Region Key,Order Quantity
27/07/2017,2017XX212003,126916,ON#2390,359,164,4
27/07/2017,2017XX212003,126916,ON#2415,467,181,4
07/11/2015,2015XX245890,132976,ON#2440,242,179,4
23/08/2015,2015XX238904,125176,ON#2447,328,108,4
23/08/2015,2015XX238904,125176,ON#2429,215,209,4
11/07/2018,2018XX252176,129181,ON#2444,453,159,3
11/07/2018,2018XX252176,129181,ON#2423,287,178,3
11/07/2018,2018XX252176,129181,ON#2443,396,125,3
29/11/2015,2015XX265840,131941,ON#2395,426,105,3
10/07/2015,2015XX244966,123016,ON#2446,245,204,4
10/07/2015,2015XX244966,123016,ON#2386,420,219,3
10/07/2015,2015XX244966,123016,ON#2397,300,170,4
15/10/2015,2015XX224575,122071,ON#2350,426,133,3
15/10/2015,2015XX224575,122071,ON#2384,394,188,3
10/06/2017,2017XX280379,131701,ON#2412,305,166,3
19/04/2017,2017YY232142,130891,ON#2375,263,115,4
28/12/2016,2016XX245995,128461,ON#2384,251,163,4
26/08/2017,2017XX237371,131206,ON#2386,352,218,4
26/08/2017,2017XX237371,131206,ON#2418,306,191,3
26/08/2017,2017XX237371,131206,ON#2402,233,205,4
26/08/2017,2017XX237371,131206,ON#2438,307,181,4
30/06/2017,2017YY216791,128491,ON#2416,300,220,3
30/06/2017,2017YY216791,128491,ON#2429,301,152,4
30/06/2017,2017YY216791,128491,ON#2387,423,170,4
30/06/2017,2017YY216791,128491,ON#2380,233,129,4
30/06/2017,2017YY216791,128491,ON#2412,367,185,4
13/12/2018,2018XX246191,124816,ON#2374,331,151,4
17/04/2016,2016XX256565,123496,ON#2380,206,156,4
17/04/2016,2016XX256565,123496,ON#2385,354,216,3
17/04/2016,2016XX256565,123496,ON#2384,205,143,3
17/04/2016,2016XX256565,123496,ON#2394,210,206,4
27/12/2018,2018XX246520,128356,ON#2446,240,120,3
27/12/2018,2018XX246520,128356,ON#2433,432,182,3
21/11/2017,2017XX217554,128296,ON#2407,405,191,4
22/12/2018,2018XX274618,122626,ON#2426,381,158,3
22/12/2018,2018XX274618,122626,ON#2393,368,160,3
23/02/2018,2018XX238645,121291,ON#2378,353,139,3
23/02/2018,2018XX238645,121291,ON#2403,383,133,4
23/02/2018,2018XX238645,121291,ON#2419,252,136,4
23/02/2018,2018XX238645,121291,ON#2430,286,106,3
23/04/2016,2016XX269025,124321,ON#2384,429,177,4
23/04/2016,2016XX269025,124321,ON#2424,285,156,3
23/04/2016,2016XX269025,124321,ON#2389,444,136,3
24/02/2018,2018XX256355,128716,ON#2411,280,121,4
22/06/2017,2017YY250699,128266,ON#2392,304,140,3
22/06/2017,2017YY250699,128266,ON#2399,329,101,3
27/12/2016,2016XX270005,122716,ON#2402,412,208,4
22/11/2018,2018XX224771,129901,ON#2428,252,176,3
22/11/2018,2018XX224771,129901,ON#2424,477,159,3
04/10/2016,2016YY249516,129256,ON#2400,336,139,3
04/10/2016,2016YY249516,129256,ON#2424,325,189,4
04/10/2016,2016YY249516,129256,ON#2385,457,164,3
08/12/2016,2016XX214061,127351,ON#2403,409,146,4
08/10/2018,2018YY240654,126451,ON#2380,380,125,4
29/06/2017,2017XX279966,130726,ON#2417,316,188,4
29/06/2017,2017XX279966,130726,ON#2393,278,186,4
11/08/2017,2017XX237826,121486,ON#2443,367,156,4
04/10/2018,2018YY233850,125026,ON#2411,314,166,3
04/12/2016,2016XX259064,128581,ON#2393,486,106,3
08/12/2016,2016XX246107,124096,ON#2354,439,219,4
08/12/2016,2016XX246107,124096,ON#2382,252,149,4
02/03/2015,2015XX252008,122611,ON#2432,270,120,3
15/08/2017,2017XX248137,125191,ON#2367,285,175,4
19/12/2016,2016YY231374,128176,ON#2360,308,119,3
12/06/2015,2015XX215062,130006,ON#2419,468,170,3
12/06/2015,2015XX215062,130006,ON#2426,453,205,4
12/06/2015,2015XX215062,130006,ON#2442,276,185,3
20/12/2018,2018XX274142,121246,ON#2401,305,107,4
20/12/2018,2018XX274142,121246,ON#2377,386,122,3
16/12/2016,2016XX224386,124336,ON#2364,394,165,4
16/12/2016,2016XX224386,124336,ON#2395,269,164,4
16/12/2016,2016XX224386,124336,ON#2365,472,198,4
16/05/2017,2017XX247619,122431,ON#2359,215,186,4
12/10/2018,2018XX223987,131071,ON#2438,209,209,3
25/12/2018,2018XX213158,125821,ON#2420,274,139,4
29/07/2018,2018XX211863,124336,ON#2432,486,198,4
04/04/2015,2015XX267065,122056,ON#2444,307,131,3
11/07/2017,2017XX224456,129841,ON#2361,272,164,4
11/07/2017,2017XX224456,129841,ON#2393,363,196,4
11/07/2017,2017XX224456,129841,ON#2354,458,103,4
21/12/2018,2018XX229944,128191,ON#2381,474,119,4
21/12/2018,2018XX229944,128191,ON#2442,352,153,4
15/10/2015,2015XX256789,123886,ON#2370,429,212,4
15/10/2015,2015XX256789,123886,ON#2436,234,183,4
08/12/2016,2016XX241949,126601,ON#2361,408,104,3
08/12/2016,2016XX241949,126601,ON#2434,415,180,4
08/12/2018,2018XX248312,125431,ON#2398,454,140,4
02/11/2018,2018XX268164,124951,ON#2382,418,105,4
02/11/2018,2018XX268164,124951,ON#2386,464,148,4
02/11/2018,2018XX268164,124951,ON#2365,251,145,3
02/11/2018,2018XX268164,124951,ON#2441,212,219,4
28/12/2018,2018XX276039,126526,ON#2379,271,151,4
28/12/2018,2018XX276039,126526,ON#2443,371,150,3
28/12/2018,2018XX276039,126526,ON#2398,250,130,4
28/12/2018,2018XX276039,126526,ON#2417,269,199,3
04/12/2017,2017XX238463,131311,ON#2423,272,169,3
19/10/2016,2016XX260926,132751,ON#2416,394,155,4
19/10/2016,2016XX260926,132751,ON#2390,396,210,4
19/10/2016,2016XX260926,132751,ON#2349,433,123,4
21/08/2018,2018XX229853,123061,ON#2376,474,109,3
21/08/2018,2018XX229853,123061,ON#2381,342,200,4
11/10/2016,2016XX244119,123256,ON#2411,366,197,3
02/12/2018,2018XX256446,124576,ON#2371,425,119,3
02/12/2018,2018XX256446,124576,ON#2390,369,179,3
02/12/2018,2018XX256446,124576,ON#2365,321,107,3
02/12/2018,2018XX256446,124576,ON#2351,246,151,4
02/12/2018,2018XX256446,124576,ON#2381,311,142,4
04/08/2016,2016XX239352,122836,ON#2443,438,170,4
04/08/2016,2016XX239352,122836,ON#2406,297,131,4
21/04/2017,2017YY268199,133021,ON#2444,315,185,4
21/04/2017,2017YY268199,133021,ON#2380,261,181,3
21/04/2017,2017YY268199,133021,ON#2449,385,131,4
21/04/2017,2017YY268199,133021,ON#2360,399,163,3
10/02/2015,2015XX246618,128941,ON#2410,317,106,4
10/02/2015,2015XX246618,128941,ON#2349,308,152,3
09/09/2015,2015XX242663,128026,ON#2375,226,100,4
09/09/2015,2015XX242663,128026,ON#2359,212,152,4
09/09/2015,2015XX242663,128026,ON#2395,300,217,3
09/09/2015,2015XX242663,128026,ON#2390,365,102,3
15/08/2017,2017XX231393,132241,ON#2418,309,189,4
17/08/2017,2017YY211933,123316,ON#2439,373,138,4
17/08/2017,2017YY211933,123316,ON#2419,203,195,4
17/08/2017,2017YY211933,123316,ON#2378,400,205,4
16/04/2015,2015XX261171,121351,ON#2373,294,185,3
16/04/2015,2015XX261171,121351,ON#2387,209,109,3
16/04/2015,2015XX261171,121351,ON#2357,491,157,4
16/04/2015,2015XX261171,121351,ON#2392,396,160,4
16/04/2015,2015XX261171,121351,ON#2375,400,144,4
24/06/2015,2015YY216980,121621,ON#2413,213,209,3
24/06/2015,2015YY216980,121621,ON#2411,431,145,3
24/06/2015,2015YY216980,121621,ON#2381,209,204,4
28/05/2017,2017XX273029,129766,ON#2442,222,202,4
28/05/2017,2017XX273029,129766,ON#2439,456,134,3
12/10/2017,2017XX232436,125701,ON#2360,300,166,4
12/10/2017,2017XX232436,125701,ON#2420,476,185,3
15/12/2018,2018XX249824,123706,ON#2392,386,128,4
15/12/2018,2018XX249824,123706,ON#2404,266,185,3
19/09/2018,2018XX229160,129466,ON#2406,346,194,3
19/09/2018,2018XX229160,129466,ON#2421,203,138,4
19/09/2018,2018XX229160,129466,ON#2394,333,214,3
19/09/2018,2018XX229160,129466,ON#2367,349,199,3
19/09/2018,2018XX229160,129466,ON#2427,390,146,3
27/12/2015,2015YY222384,123376,ON#2438,328,167,4
29/12/2016,2016XX249222,132076,ON#2413,424,199,4
29/12/2016,2016XX249222,132076,ON#2445,377,220,3
29/12/2016,2016XX249222,132076,ON#2432,275,165,4
29/12/2016,2016XX249222,132076,ON#2397,372,148,3
16/10/2018,2018XX274233,128911,ON#2427,286,149,4
20/06/2018,2018XX265000,121846,ON#2361,352,128,3
18/12/2018,2018XX244644,128251,ON#2389,304,167,3
18/12/2018,2018XX244644,128251,ON#2424,218,160,4
12/12/2017,2017YY246933,125491,ON#2436,325,100,3
12/12/2017,2017YY246933,125491,ON#2387,478,133,4
12/12/2017,2017YY246933,125491,ON#2396,406,185,3
25/10/2018,2018XX255907,122716,ON#2437,447,155,4
25/10/2018,2018XX255907,122716,ON#2390,325,152,4
05/11/2016,2016XX279217,124531,ON#2446,410,186,4
16/09/2017,2017YY234683,128836,ON#2391,423,120,3
16/09/2017,2017YY234683,128836,ON#2446,430,179,3
21/06/2017,2017XX227130,130576,ON#2389,263,101,4
21/06/2017,2017XX227130,130576,ON#2419,434,192,3
19/12/2017,2017XX258280,127261,ON#2390,251,125,4
30/08/2018,2018XX279126,126946,ON#2448,466,138,3
30/08/2018,2018XX279126,126946,ON#2407,272,195,3
11/07/2018,2018XX217316,131416,ON#2420,456,202,3
22/08/2018,2018YY238932,132136,ON#2404,388,155,4
30/12/2018,2018XX237434,123541,ON#2442,325,190,3
02/05/2017,2017XX215160,122101,ON#2429,392,196,4
02/05/2017,2017XX215160,122101,ON#2407,247,140,4
12/12/2017,2017XX271958,121936,ON#2400,344,159,4
12/12/2017,2017XX271958,121936,ON#2449,461,161,4
12/12/2017,2017XX271958,121936,ON#2434,441,157,4
24/11/2017,2017XX243874,131851,ON#2412,472,133,4
20/07/2018,2018XX252057,121516,ON#2445,473,144,3
20/07/2018,2018XX252057,121516,ON#2358,412,169,4
23/09/2017,2017XX248452,123841,ON#2351,435,182,4
23/09/2017,2017XX248452,123841,ON#2405,237,204,4
23/09/2017,2017XX248452,123841,ON#2392,247,151,3
20/10/2017,2017YY267310,125236,ON#2352,369,147,4
20/10/2017,2017YY267310,125236,ON#2355,326,106,4
25/09/2016,2016XX257776,123136,ON#2447,256,177,4
25/09/2016,2016XX257776,123136,ON#2374,397,142,3
25/09/2016,2016XX257776,123136,ON#2420,332,178,4
25/09/2016,2016XX257776,123136,ON#2391,396,127,3
27/04/2017,2017XX234879,131656,ON#2381,442,171,4
05/12/2017,2017XX254521,130936,ON#2358,281,186,3
09/07/2018,2018XX243895,132346,ON#2356,213,166,3
09/07/2018,2018XX243895,132346,ON#2386,245,178,4
09/07/2018,2018XX243895,132346,ON#2441,212,138,3
25/12/2015,2015XX267527,130501,ON#2404,460,210,4
10/07/2018,2018YY217876,128911,ON#2411,204,183,3
10/07/2018,2018YY217876,128911,ON#2441,479,166,3
10/07/2018,2018YY217876,128911,ON#2435,219,215,4
16/07/2018,2018XX222391,132106,ON#2405,283,212,3
06/12/2018,2018XX241564,130681,ON#2371,417,185,4
06/12/2018,2018XX241564,130681,ON#2436,481,139,3
06/12/2018,2018XX241564,130681,ON#2401,221,132,4
19/04/2018,2018YY230651,123091,ON#2427,332,190,3
19/04/2018,2018YY230651,123091,ON#2397,253,200,4
19/04/2018,2018YY230651,123091,ON#2410,329,152,4
19/04/2018,2018YY230651,123091,ON#2379,236,215,4
20/12/2017,2017XX275724,124741,ON#2423,402,197,3
20/12/2017,2017XX275724,124741,ON#2362,444,180,3
20/12/2017,2017XX275724,124741,ON#2404,306,133,4
05/12/2018,2018YY279329,125746,ON#2352,322,191,4
05/12/2018,2018YY279329,125746,ON#2429,451,179,4
06/08/2015,2015XX268997,128956,ON#2372,392,197,4
06/08/2015,2015XX268997,128956,ON#2408,413,120,3
06/08/2015,2015XX268997,128956,ON#2419,474,111,3
26/12/2018,2018XX272693,130396,ON#2427,207,133,3
22/07/2015,2015YY228348,129436,ON#2366,386,218,3
22/07/2015,2015YY228348,129436,ON#2353,450,162,3
22/07/2015,2015YY228348,129436,ON#2355,472,108,4
28/04/2016,2016XX242747,121276,ON#2421,465,146,4
28/04/2016,2016XX242747,121276,ON#2370,301,193,3
15/06/2016,2016XX230504,126661,ON#2409,339,121,3
15/06/2016,2016XX230504,126661,ON#2436,327,202,4
15/06/2016,2016XX230504,126661,ON#2426,342,141,4
15/06/2016,2016XX230504,126661,ON#2427,382,125,3
15/06/2016,2016XX230504,126661,ON#2429,316,220,4
15/06/2016,2016XX230504,126661,ON#2418,339,196,3
15/06/2016,2016XX230504,126661,ON#2402,268,117,4
03/10/2018,2018XX225765,124711,ON#2447,268,141,4
05/12/2017,2017XX274968,121396,ON#2352,469,158,4
10/05/2016,2016XX253240,126481,ON#2436,275,170,4
13/10/2015,2015XX249740,122581,ON#2403,479,200,4
13/10/2015,2015XX249740,122581,ON#2446,373,105,4
13/10/2015,2015XX249740,122581,ON#2362,445,146,4
03/12/2015,2015XX223371,124276,ON#2443,304,115,3
03/12/2015,2015XX223371,124276,ON#2390,355,166,4
03/12/2015,2015XX223371,124276,ON#2370,450,182,4
06/05/2015,2015XX225100,132661,ON#2441,402,143,3
04/10/2018,2018XX257349,122026,ON#2397,339,197,4
20/06/2018,2018YY211261,130876,ON#2403,244,114,3
20/06/2018,2018YY211261,130876,ON#2420,277,140,4
20/06/2018,2018YY211261,130876,ON#2444,328,140,4
02/08/2015,2015XX264363,124711,ON#2446,418,163,3
12/02/2015,2015XX241305,131476,ON#2411,200,140,3
25/10/2018,2018XX220123,127651,ON#2365,275,146,4
03/07/2015,2015XX215685,123436,ON#2376,464,146,4
03/07/2015,2015XX215685,123436,ON#2376,216,150,4
14/03/2017,2017XX224155,130921,ON#2353,349,189,3
16/12/2017,2017XX253548,129076,ON#2427,359,158,3
16/12/2017,2017XX253548,129076,ON#2360,485,181,4
08/11/2015,2015XX228642,128656,ON#2352,372,117,3
08/08/2017,2017XX225926,131806,ON#2369,324,214,4
17/10/2018,2018XX255326,126466,ON#2423,300,179,3
17/10/2018,2018XX255326,126466,ON#2424,356,133,3
04/12/2017,2017YY262074,125011,ON#2366,241,185,3
04/12/2017,2017YY262074,125011,ON#2390,243,100,3
04/12/2017,2017YY262074,125011,ON#2379,385,131,4
04/12/2017,2017YY262074,125011,ON#2409,233,154,4
04/12/2017,2017YY262074,125011,ON#2446,348,131,3
22/02/2018,2018XX243167,124141,ON#2356,228,161,3
22/02/2018,2018XX243167,124141,ON#2378,391,205,3
22/02/2018,2018XX243167,124141,ON#2366,258,168,3
22/02/2018,2018XX243167,124141,ON#2397,367,107,4
22/02/2018,2018XX243167,124141,ON#2434,439,124,4
22/02/2018,2018XX243167,124141,ON#2363,321,147,4
09/10/2015,2015XX243713,125581,ON#2392,290,194,4
05/02/2015,2015XX223539,130306,ON#2359,463,201,3
05/02/2015,2015XX223539,130306,ON#2424,255,188,4
05/02/2015,2015XX223539,130306,ON#2378,207,156,4
28/09/2017,2017YY257923,131986,ON#2423,448,125,3
28/09/2017,2017YY257923,131986,ON#2424,202,146,4
28/09/2017,2017YY257923,131986,ON#2393,283,201,3
28/09/2017,2017YY257923,131986,ON#2362,468,141,3
28/06/2015,2015XX235642,128896,ON#2421,232,208,3
28/06/2015,2015XX235642,128896,ON#2416,233,196,4
21/04/2017,2017XX262102,130216,ON#2386,220,166,3
03/11/2018,2018XX237287,130846,ON#2419,215,130,3
03/11/2018,2018XX237287,130846,ON#2381,424,105,4
03/11/2018,2018XX237287,130846,ON#2399,405,204,4
03/11/2018,2018XX237287,130846,ON#2407,354,130,4
08/05/2017,2017XX221712,133006,ON#2366,281,188,3
08/12/2016,2016XX246485,128941,ON#2350,462,219,3
19/10/2017,2017XX252141,129766,ON#2382,267,154,4
29/12/2015,2015XX218016,124396,ON#2385,293,207,4
29/12/2015,2015XX218016,124396,ON#2349,261,190,4
24/08/2018,2018XX228453,123451,ON#2440,441,113,3
19/10/2018,2018XX244546,122131,ON#2415,331,184,4
31/9/2016,2016XX223532,121621,ON#2433,355,191,3
04/12/2018,2018XX237259,127216,ON#2376,391,106,3
09/03/2016,2016XX226136,128131,ON#2387,335,103,4
14/02/2015,2015XX273988,123361,ON#2447,296,199,3
14/02/2015,2015XX273988,123361,ON#2385,240,165,3
14/02/2015,2015XX273988,123361,ON#2385,383,172,3
14/02/2015,2015XX273988,123361,ON#2371,273,162,4
14/02/2015,2015XX273988,123361,ON#2438,456,186,4
15/06/2015,2015XX218023,121906,ON#2401,469,163,4
20/06/2017,2017XX268458,127921,ON#2396,334,171,3
30/2/2018,2018XX215433,122356,ON#2442,222,107,3
30/2/2018,2018XX215433,122356,ON#2371,287,192,3
30/2/2018,2018XX215433,122356,ON#2403,234,183,4
30/2/2018,2018XX215433,122356,ON#2350,477,158,4
30/2/2018,2018XX215433,122356,ON#2392,303,212,4
30/2/2018,2018XX215433,122356,ON#2390,405,110,4
29/07/2015,2015XX277187,123976,ON#2395,434,117,4
22/09/2016,2016XX255480,129676,ON#2363,463,201,4
22/09/2016,2016XX255480,129676,ON#2404,474,160,4
22/09/2016,2016XX255480,129676,ON#2448,324,164,3
22/09/2016,2016XX255480,129676,ON#2352,342,212,3
04/11/2016,2016YY268227,122896,ON#2388,401,191,4
04/11/2016,2016YY268227,122896,ON#2368,252,132,4
04/11/2016,2016YY268227,122896,ON#2433,236,132,4
04/11/2016,2016YY268227,122896,ON#2394,297,141,4
24/06/2016,2016XX266134,125146,ON#2425,421,170,3
18/04/2018,2018XX240780,123676,ON#2442,292,144,4
13/12/2016,2016XX265833,128221,ON#2376,288,122,3
27/07/2016,2016XX227151,131941,ON#2397,230,174,4
27/07/2016,2016XX227151,131941,ON#2383,280,217,3
27/07/2016,2016XX227151,131941,ON#2436,274,132,3
27/07/2016,2016XX227151,131941,ON#2373,309,105,4
21/06/2017,2017XX216469,126841,ON#2422,371,141,4
21/10/2015,2015XX267646,125131,ON#2421,371,164,3
21/10/2015,2015XX267646,125131,ON#2428,427,162,3
22/10/2018,2018XX262641,130606,ON#2388,359,138,3
25/12/2016,2016XX235866,124231,ON#2375,322,161,3
25/12/2016,2016XX235866,124231,ON#2355,201,185,3
25/12/2016,2016XX235866,124231,ON#2444,423,173,3
28/12/2016,2016XX213123,123031,ON#2408,234,113,4
21/03/2018,2018XX217022,126046,ON#2391,458,208,4
21/03/2018,2018XX217022,126046,ON#2379,264,138,3
19/09/2017,2017XX247346,126046,ON#2446,393,134,3
13/04/2017,2017XX226717,129241,ON#2429,220,145,3
23/05/2018,2018XX246996,125551,ON#2413,455,155,4
02/12/2015,2015XX245526,131026,ON#2381,204,131,3
02/12/2015,2015XX245526,131026,ON#2351,212,143,4
04/03/2016,2016XX252134,121486,ON#2375,487,159,3
04/03/2016,2016XX252134,121486,ON#2377,479,179,3
14/11/2015,2015XX263208,133021,ON#2394,226,149,3
14/11/2015,2015XX263208,133021,ON#2408,444,219,4
14/11/2015,2015XX263208,133021,ON#2388,396,169,3
14/11/2015,2015XX263208,133021,ON#2422,295,165,4
15/06/2018,2018XX254899,130126,ON#2361,210,209,3
15/06/2018,2018XX254899,130126,ON#2408,433,125,4
21/04/2016,2016XX217778,122221,ON#2405,386,101,3
16/10/2017,2017XX260583,124321,ON#2410,220,168,3
28/07/2015,2015XX252071,123886,ON#2393,237,196,4
28/07/2015,2015XX252071,123886,ON#2358,409,158,4
28/07/2015,2015XX252071,123886,ON#2387,299,115,3
28/07/2015,2015XX252071,123886,ON#2436,429,122,3
28/07/2015,2015XX252071,123886,ON#2383,318,177,4
21/07/2018,2018XX212647,132436,ON#2394,414,202,3
21/07/2018,2018XX212647,132436,ON#2430,381,191,4
10/06/2015,2015YY213284,129931,ON#2403,369,187,4
10/06/2015,2015YY213284,129931,ON#2377,453,123,4
22/09/2018,2018XX238169,125821,ON#2358,271,142,3
22/09/2018,2018XX238169,125821,ON#2364,319,183,3
22/09/2018,2018XX238169,125821,ON#2432,436,121,4
17/07/2018,2018XX240675,126856,ON#2446,459,163,4
17/07/2018,2018XX240675,126856,ON#2439,413,205,4
17/07/2018,2018XX240675,126856,ON#2448,426,179,4
17/07/2018,2018XX240675,126856,ON#2349,263,145,4
24/08/2017,2017XX276529,126511,ON#2423,352,148,3
24/08/2017,2017XX276529,126511,ON#2365,288,180,3
24/08/2017,2017XX276529,126511,ON#2415,419,112,4
09/10/2015,2015YY227200,128131,ON#2379,370,141,3
05/12/2018,2018YY267296,126286,ON#2438,206,162,3
08/04/2017,2017YY248760,124816,ON#2410,229,128,4
21/12/2016,2016XX211667,122761,ON#2410,458,157,3
21/12/2016,2016XX211667,122761,ON#2426,264,108,4
21/12/2016,2016XX211667,122761,ON#2391,344,209,4
08/12/2017,2017XX272882,125206,ON#2392,420,176,3
08/12/2017,2017XX272882,125206,ON#2392,307,207,3
08/12/2017,2017XX272882,125206,ON#2368,448,124,4
08/12/2017,2017XX272882,125206,ON#2405,244,181,3
14/11/2016,2016XX225513,121996,ON#2424,460,158,4
14/11/2016,2016XX225513,121996,ON#2383,415,126,4
02/02/2018,2018XX218716,125836,ON#2417,234,178,3
08/03/2015,2015XX218968,123871,ON#2426,393,218,4
21/07/2017,2017XX263747,124216,ON#2361,270,194,3
21/07/2017,2017XX263747,124216,ON#2391,312,113,3
28/06/2017,2017XX224960,132781,ON#2402,430,133,3
20/03/2017,2017XX234487,125821,ON#2394,259,217,3
20/03/2017,2017XX234487,125821,ON#2411,387,200,4
04/09/2015,2015XX236825,122371,ON#2376,314,184,4
04/09/2015,2015XX236825,122371,ON#2392,393,159,3
04/09/2015,2015XX236825,122371,ON#2396,235,159,4
11/05/2018,2018XX273197,131236,ON#2386,283,181,3
11/05/2018,2018XX273197,131236,ON#2371,461,129,4
10/07/2015,2015XX245064,123556,ON#2355,349,105,4
10/07/2015,2015XX245064,123556,ON#2419,247,112,3
06/02/2017,2017XX245687,121906,ON#2375,387,128,4
06/02/2017,2017XX245687,121906,ON#2368,372,202,4
06/02/2017,2017XX245687,121906,ON#2448,348,203,4
11/02/2015,2015XX260233,121891,ON#2401,226,169,4
11/02/2015,2015XX260233,121891,ON#2385,222,173,3
29/10/2017,2017XX245575,128056,ON#2374,366,206,3
07/05/2015,2015XX247955,125851,ON#2394,390,127,3
04/10/2017,2017XX269312,130021,ON#2415,452,192,4
04/10/2017,2017XX269312,130021,ON#2375,398,167,3
20/11/2016,2016XX242341,132631,ON#2437,346,215,4
11/12/2015,2015XX259701,131116,ON#2356,468,134,4
11/12/2015,2015XX259701,131116,ON#2388,245,125,3
26/09/2018,2018XX225849,125836,ON#2384,442,216,3
18/02/2017,2017XX227949,123541,ON#2351,478,103,3
18/02/2017,2017XX227949,123541,ON#2417,326,206,3
18/02/2017,2017XX227949,123541,ON#2438,275,129,4
18/10/2015,2015YY269851,121876,ON#2421,304,198,3
30/12/2018,2018XX222902,125926,ON#2443,346,206,4
30/12/2018,2018XX222902,125926,ON#2390,462,207,4
10/11/2016,2016XX240311,124201,ON#2388,431,163,4
24/12/2018,2018YY234676,125581,ON#2393,256,153,3
23/11/2017,2017XX276361,130246,ON#2364,214,132,3
29/05/2015,2015XX245274,127951,ON#2427,442,198,3
26/05/2016,2016XX254815,126706,ON#2399,389,107,3
27/07/2018,2018XX226577,129841,ON#2371,227,165,4
15/11/2018,2018XX261920,124846,ON#2372,405,111,4
10/12/2015,2015XX216189,123871,ON#2379,366,181,4
21/07/2018,2018XX244147,126586,ON#2359,438,133,4
21/07/2018,2018XX244147,126586,ON#2385,457,207,3
27/07/2018,2018XX244469,132661,ON#2392,294,170,3
27/07/2018,2018XX244469,132661,ON#2375,425,113,3
27/07/2018,2018XX244469,132661,ON#2415,442,109,3
11/12/2017,2017XX216707,129856,ON#2434,377,162,3
11/12/2017,2017XX216707,129856,ON#2396,277,124,4
04/11/2017,2017XX251847,126151,ON#2398,274,199,3
10/10/2015,2015XX255620,128476,ON#2403,238,159,3
29/11/2018,2018XX272196,125641,ON#2397,215,116,4
